gene_name,logfc,pvalue
ENSG00000173928,-0.022784167,0.470361524
ENSG00000176533,0.0420399,0.470561265
ENSG00000182325,-0.016601634,0.47014576
ENSG00000243943,0.036568862,0.470110516
ENSG00000164815,0.025571722,0.47068877
ENSG00000267281,0.015862902,0.470798607
ENSG00000197712,-0.012031467,0.471154101
ENSG00000211899,-0.041569302,0.471177996
ENSG00000004961,-0.026500799,0.472993325
ENSG00000067992,0.037843732,0.47260138
ENSG00000086758,0.03903376,0.471859006
ENSG00000088766,-0.014026948,0.473056679
ENSG00000106144,-0.03906691,0.472377582
ENSG00000113240,0.038530718,0.471972363
ENSG00000115827,0.021892505,0.471925488
ENSG00000123200,-0.037524334,0.471469318
ENSG00000125648,-0.01866063,0.472430363
ENSG00000126226,-0.037944084,0.472777972
ENSG00000132153,0.03597269,0.472985735
ENSG00000145191,0.03245061,0.472450993
ENSG00000146215,-0.025382553,0.473128383
ENSG00000146592,0.018244588,0.471854763
ENSG00000159377,-0.031363204,0.473237912
ENSG00000160783,-0.037551704,0.473223848
ENSG00000162769,-0.021223786,0.473289361
ENSG00000166848,0.032382177,0.472370235
ENSG00000168255,0.025850264,0.473248718
ENSG00000169139,-0.037414125,0.472110819
ENSG00000183336,0.015016982,0.473197446
ENSG00000188070,0.016712526,0.472021327
ENSG00000198382,0.036445967,0.472318336
ENSG00000198642,0.03559047,0.473034374
ENSG00000204463,0.030779743,0.473240344
ENSG00000259330,-0.01661562,0.471428397
ENSG00000163807,0.027646746,0.4735179
ENSG00000145979,-0.026399376,0.473634475
ENSG00000251369,0.02906515,0.473704378
ENSG00000030066,0.041697304,0.474400288
ENSG00000084070,0.035065704,0.475317333
ENSG00000084652,-0.043616516,0.475541918
ENSG00000100003,0.02510399,0.475124681
ENSG00000104205,-0.021984708,0.47535353
ENSG00000105967,0.032222445,0.475531839
ENSG00000108590,0.032794713,0.475546021
ENSG00000124356,-0.034115386,0.474800143
ENSG00000129534,-0.037574728,0.474236739
ENSG00000136813,-0.023470804,0.474694062
ENSG00000138336,0.020456346,0.475003056
ENSG00000163605,0.014750601,0.474067101
ENSG00000165457,-0.019476275,0.474942431
ENSG00000167280,-0.026604935,0.474499618
ENSG00000170088,-0.023456847,0.47506692
ENSG00000171657,-0.009791219,0.47466833
ENSG00000172366,-0.018776439,0.475402274
ENSG00000180917,0.033094476,0.473968368
ENSG00000198586,0.038039754,0.47480134
ENSG00000204634,-0.016771004,0.474809896
ENSG00000240857,-0.016739107,0.475023174
ENSG00000260097,0.008293474,0.474533963
ENSG00000130227,-0.023267983,0.475820185
ENSG00000170035,-0.030688698,0.475951863
ENSG00000186073,-0.018257004,0.475980074
ENSG00000100614,-0.029725829,0.476143027
ENSG00000058272,-0.037838721,0.476509788
ENSG00000108788,-0.036358187,0.476691503
ENSG00000115806,0.035473799,0.47637895
ENSG00000124731,0.022885753,0.476795422
ENSG00000134243,-0.014862381,0.476493787
ENSG00000141279,0.035819857,0.477270173
ENSG00000143155,0.02814379,0.477086558
ENSG00000144655,0.032820396,0.476688255
ENSG00000158793,-0.02928275,0.476926608
ENSG00000159131,0.030450243,0.47731764
ENSG00000169231,-0.024664311,0.477233739
ENSG00000174013,-0.017722417,0.477298811
ENSG00000239975,0.014467074,0.47732791
ENSG00000278311,-0.034172771,0.477106229
ENSG00000254986,-0.030884419,0.477727645
ENSG00000111364,-0.024421645,0.477822189
ENSG00000125991,-0.042825224,0.478020548
ENSG00000204305,-0.022077275,0.477976158
ENSG00000076356,-0.011580294,0.478181911
ENSG00000169230,-0.027288672,0.478668746
ENSG00000144747,-0.033241598,0.47882095
ENSG00000198830,-0.043547253,0.479088613
ENSG00000116977,0.029685582,0.479212705
ENSG00000107882,0.024558974,0.479608746
ENSG00000113272,0.026098105,0.479456357
ENSG00000132424,0.037380681,0.479601099
ENSG00000166949,0.034651957,0.479335636
ENSG00000243317,-0.039276332,0.479558976
ENSG00000069966,0.04024258,0.479752965
ENSG00000101546,-0.038450728,0.480765163
ENSG00000116679,-0.039600146,0.480824918
ENSG00000137574,-0.034730284,0.480907724
ENSG00000141446,-0.029386785,0.480899771
ENSG00000168234,-0.036666968,0.480670694
ENSG00000196735,-0.034250423,0.480709225
ENSG00000055950,-0.034185545,0.481142976
ENSG00000147231,0.01946958,0.481343196
ENSG00000188404,0.039011609,0.481380308
ENSG00000064545,-0.033946057,0.485018996
ENSG00000073803,0.027455714,0.482686956
ENSG00000078967,-0.028299241,0.484910293
ENSG00000083896,-0.030294861,0.484792702
ENSG00000088888,0.036061368,0.484023667
ENSG00000090054,-0.030748016,0.483830901
ENSG00000100060,-0.040096409,0.484632964
ENSG00000100442,-0.033096791,0.485625125
ENSG00000101842,-0.018475418,0.485283869
ENSG00000104432,0.022528816,0.484052583
ENSG00000104783,-0.033106092,0.482217079
ENSG00000105339,0.033920812,0.485101794
ENSG00000113328,0.036467097,0.484902665
ENSG00000114013,-0.030706427,0.482963365
ENSG00000116299,0.015968981,0.482468516
ENSG00000126602,0.033791123,0.484767524
ENSG00000126767,0.029627043,0.484521164
ENSG00000127527,0.033937892,0.485695812
ENSG00000129465,-0.032234218,0.482649902
ENSG00000129484,0.024690156,0.484478358
ENSG00000130414,-0.042302144,0.485134322
ENSG00000131724,0.024458591,0.48257301
ENSG00000133265,-0.017669092,0.482197449
ENSG00000134152,0.031237554,0.485691983
ENSG00000137831,0.0210281,0.484390701
ENSG00000138385,-0.026995012,0.483310439
ENSG00000138794,0.017681607,0.482610992
ENSG00000138814,-0.02862205,0.48514902
ENSG00000139131,0.023277552,0.48456894
ENSG00000144182,0.022254442,0.483436102
ENSG00000144285,0.011177173,0.483346461
ENSG00000154370,-0.027943599,0.483503569
ENSG00000157483,-0.02192034,0.485677936
ENSG00000158517,-0.036161418,0.484634846
ENSG00000160229,0.024025551,0.482869483
ENSG00000161642,0.019044862,0.484424283
ENSG00000166454,0.024144567,0.483783597
ENSG00000166532,-0.029128886,0.484388351
ENSG00000166974,0.032771109,0.483447883
ENSG00000168411,-0.030437525,0.485650886
ENSG00000170085,-0.021528953,0.481619149
ENSG00000170234,-0.020258175,0.482667083
ENSG00000171262,0.027598929,0.485180839
ENSG00000171302,0.02151381,0.485275263
ENSG00000175820,0.021837542,0.48237255
ENSG00000178127,0.041607934,0.482247934
ENSG00000180509,0.01044308,0.48559059
ENSG00000181027,0.025490252,0.482457415
ENSG00000185838,-0.022616974,0.485469091
ENSG00000196305,0.031035311,0.483347549
ENSG00000198626,-0.004204863,0.485464292
ENSG00000205155,-0.030670618,0.485671408
ENSG00000262633,0.021898021,0.482559231
ENSG00000262919,0.021741986,0.483615506
ENSG00000140009,0.025999709,0.48589951
ENSG00000081189,-0.036716491,0.486684395
ENSG00000116922,-0.022337075,0.487160708
ENSG00000118939,-0.031196702,0.487013455
ENSG00000119403,0.017545145,0.486926917
ENSG00000125901,-0.023108655,0.486838284
ENSG00000134575,-0.021274084,0.487109684
ENSG00000146263,0.020004944,0.486942882
ENSG00000153558,-0.015152322,0.486579281
ENSG00000164199,0.012482698,0.486340232
ENSG00000166411,0.030830093,0.487140244
ENSG00000166860,-0.028057472,0.486436193
ENSG00000211663,-0.023104166,0.486239138
ENSG00000254087,-0.041680122,0.486971766
ENSG00000130244,-0.015035461,0.487282889
ENSG00000102312,0.020192815,0.48760022
ENSG00000108306,0.028090627,0.487566432
ENSG00000132912,0.030380356,0.487493979
ENSG00000134330,-0.038833484,0.487586198
ENSG00000105928,0.021233284,0.487834883
ENSG00000156050,0.015732735,0.487781859
ENSG00000139613,0.027423097,0.487934351
ENSG00000064999,0.023511457,0.488390828
ENSG00000102218,0.02307126,0.488445919
ENSG00000109667,-0.02145768,0.488335866
ENSG00000120860,-0.036369783,0.488450219
ENSG00000180089,-0.019313009,0.488076035
ENSG00000183337,0.033234461,0.488234517
ENSG00000171766,-0.026063095,0.488751046
ENSG00000008988,-0.030387474,0.488921223
ENSG00000100605,-0.030962526,0.488992537
ENSG00000198855,0.020134021,0.489198218
ENSG00000135766,-0.02200084,0.489372259
ENSG00000159596,-0.027484972,0.489375223
ENSG00000076641,-0.032226409,0.489549022
ENSG00000188107,0.020273408,0.489488186
ENSG00000198554,-0.016583476,0.489628968
ENSG00000162747,-0.011490438,0.489740699
ENSG00000248905,-0.015131091,0.489794885
ENSG00000163564,-0.03125068,0.490022658
ENSG00000115756,-0.030649906,0.490436902
ENSG00000132205,-0.019960758,0.490536865
ENSG00000179886,0.016875115,0.490423361
ENSG00000198832,0.026621423,0.490536604
ENSG00000175544,0.020530876,0.49069519
ENSG00000104312,0.032910184,0.490838528
ENSG00000110066,-0.03043484,0.490969169
ENSG00000048740,0.04113585,0.491422354
ENSG00000123908,0.026252449,0.491433375
ENSG00000115977,0.024716619,0.491551969
ENSG00000116688,-0.032529492,0.491949646
ENSG00000134184,-0.008805012,0.492155473
ENSG00000168615,-0.014359673,0.491999411
ENSG00000172171,-0.024304609,0.492106972
ENSG00000057757,-0.0269765,0.492296189
ENSG00000101444,-0.03252368,0.49258611
ENSG00000002822,-0.030798132,0.495793145
ENSG00000023734,-0.032287193,0.495700571
ENSG00000065150,-0.033811976,0.49348488
ENSG00000095015,0.041705294,0.495417523
ENSG00000100325,0.035671863,0.495263973
ENSG00000113312,-0.035901015,0.49423404
ENSG00000114857,0.030199715,0.493268958
ENSG00000120437,0.025299742,0.49439925
ENSG00000122643,0.038369422,0.493797185
ENSG00000125772,0.032936737,0.495157061
ENSG00000127914,0.030479205,0.495197304
ENSG00000128536,-0.014122423,0.493955929
ENSG00000130382,0.022120882,0.493612705
ENSG00000134202,-0.012406252,0.493022744
ENSG00000134247,-0.008056679,0.493298279
ENSG00000136436,0.037840219,0.493456605
ENSG00000136950,-0.026805534,0.494222366
ENSG00000149187,-0.039457095,0.49291051
ENSG00000151327,-0.025847651,0.493284838
ENSG00000155465,-0.034590093,0.494546769
ENSG00000160796,0.027387415,0.495314945
ENSG00000162757,0.020834343,0.494870774
ENSG00000164104,-0.030348293,0.494565453
ENSG00000165995,-0.015857598,0.495827153
ENSG00000168496,-0.023929401,0.49545156
ENSG00000168778,0.023080325,0.493428458
ENSG00000170473,0.033917467,0.495778396
ENSG00000173744,-0.019324316,0.49357655
ENSG00000175198,-0.026885722,0.495272054
ENSG00000177889,0.035677865,0.495004534
ENSG00000177951,0.031699215,0.495110314
ENSG00000184216,-0.03298823,0.495773576
ENSG00000188227,-0.019582141,0.49509382
ENSG00000196659,0.011724971,0.494858972
ENSG00000198947,0.016274908,0.495116917
ENSG00000204390,0.015560021,0.494290825
ENSG00000214140,0.017531648,0.493737172
ENSG00000221994,0.018703846,0.495886956
ENSG00000239961,0.019054746,0.495747626
ENSG00000071189,-0.028198872,0.496284298
ENSG00000111331,-0.025970703,0.496255629
ENSG00000167657,-0.016317455,0.49620147
ENSG00000099958,0.027458574,0.496534995
ENSG00000115607,-0.01597178,0.496621435
ENSG00000130726,-0.030487385,0.496604017
ENSG00000183569,-0.019211317,0.496886584
ENSG00000114480,0.022540533,0.497095106
ENSG00000232859,-0.023719722,0.497040704
ENSG00000026103,0.022402963,0.497413936
ENSG00000102804,0.022911707,0.497402985
ENSG00000084754,-0.039952256,0.498240908
ENSG00000104388,-0.023491132,0.497765052
ENSG00000104728,-0.014260285,0.498065295
ENSG00000138767,-0.025978081,0.498306762
ENSG00000147862,0.009274346,0.498006831
ENSG00000185477,-0.017905778,0.497871813
ENSG00000189298,-0.022187484,0.497882427
ENSG00000197037,-0.025217697,0.498285523
ENSG00000198420,0.025363891,0.49830875
ENSG00000198466,0.029091471,0.497802926
ENSG00000141664,0.024447378,0.498514625
ENSG00000179988,-0.025885262,0.49886732
ENSG00000085788,0.023835165,0.499115863
ENSG00000112406,-0.03461295,0.499264982
ENSG00000115446,-0.023455675,0.499107751
ENSG00000161904,0.026897735,0.49901142
ENSG00000241839,-0.028922626,0.499189209
ENSG00000020577,-0.021871348,0.49942432
ENSG00000135899,0.041418147,0.499529493
ENSG00000061918,-0.010418266,0.499992854
ENSG00000139211,0.017857559,0.500285954
ENSG00000007541,-0.027068716,0.501274962
ENSG00000108604,-0.027651881,0.500903864
ENSG00000109084,0.018325158,0.500603236
ENSG00000115310,-0.031082829,0.500785222
ENSG00000117614,0.037977366,0.500552806
ENSG00000132906,-0.030166662,0.50115333
ENSG00000136940,-0.0220385,0.500982785
ENSG00000140990,-0.030162532,0.50122341
ENSG00000155330,-0.028016972,0.5009683
ENSG00000169410,-0.028554358,0.50127099
ENSG00000175691,0.014674481,0.500640678
ENSG00000092931,-0.021491948,0.502762298
ENSG00000096080,0.030459214,0.503239893
ENSG00000113812,-0.030057477,0.502416611
ENSG00000119599,0.029361786,0.502778431
ENSG00000120709,-0.033982326,0.503322465
ENSG00000127481,-0.033631839,0.502888101
ENSG00000129925,-0.021643931,0.502073154
ENSG00000141127,-0.030532826,0.502264339
ENSG00000145293,0.034021072,0.502869437
ENSG00000145545,-0.021582961,0.501931028
ENSG00000146833,0.027117891,0.503162954
ENSG00000149806,-0.030344372,0.502571845
ENSG00000150477,0.03166279,0.503323936
ENSG00000159082,0.016475609,0.50275082
ENSG00000160055,0.027413126,0.502934203
ENSG00000162849,-0.013578534,0.502602039
ENSG00000165071,-0.025807568,0.502450162
ENSG00000169220,-0.036900462,0.501848441
ENSG00000178852,0.017328026,0.503112053
ENSG00000182809,0.022949234,0.50289712
ENSG00000203896,-0.021926634,0.502997083
ENSG00000235162,-0.021902552,0.501582608
ENSG00000280411,-0.020939758,0.50208843
ENSG00000151247,-0.036146512,0.503565242
ENSG00000162004,0.016979809,0.503676131
ENSG00000030419,0.017456988,0.503843144
ENSG00000270629,0.03377797,0.503812346
ENSG00000175582,0.030355587,0.504213503
ENSG00000180901,-0.025022189,0.504224274
ENSG00000100401,-0.035209384,0.504385578
ENSG00000140464,-0.035486306,0.504369716
ENSG00000085231,-0.025665047,0.505462141
ENSG00000106351,-0.023527129,0.505455375
ENSG00000106993,0.027805037,0.505223403
ENSG00000111897,0.037378263,0.505784989
ENSG00000121966,0.031536402,0.50584497
ENSG00000138138,0.027758722,0.504845495
ENSG00000138375,-0.026393402,0.505858106
ENSG00000144021,0.03364735,0.504885661
ENSG00000148154,-0.026128952,0.505301284
ENSG00000153896,-0.018006678,0.504909849
ENSG00000156313,0.022679257,0.50518248
ENSG00000161203,-0.036921998,0.505847495
ENSG00000163634,-0.034401992,0.504979555
ENSG00000164168,0.024717626,0.505489518
ENSG00000169251,0.0304167,0.505534694
ENSG00000170632,-0.015518463,0.505526652
ENSG00000211648,-0.032712114,0.505888097
ENSG00000211896,0.028244114,0.505143937
ENSG00000075826,-0.02908183,0.506181272
ENSG00000105364,0.03262843,0.506273054
ENSG00000128203,-0.017949407,0.506253806
ENSG00000197774,-0.034588018,0.506411716
ENSG00000172354,-0.027164978,0.506697453
ENSG00000182108,-0.025710145,0.50674089
ENSG00000211662,0.019410508,0.506800952
ENSG00000119878,-0.031956801,0.507139103
ENSG00000157933,-0.016685619,0.507310716
ENSG00000100395,-0.032586273,0.507430019
ENSG00000086712,0.0294103,0.507636315
ENSG00000121578,-0.030523323,0.507707301
ENSG00000126254,0.021124901,0.507609175
ENSG00000110906,0.02863703,0.507972801
ENSG00000128829,-0.02415327,0.508056955
ENSG00000172116,0.018761499,0.5080108
ENSG00000165695,0.010776387,0.508171546
ENSG00000163930,0.032140301,0.508409916
ENSG00000013583,-0.025032318,0.508639497
ENSG00000125841,-0.015862544,0.508573327
ENSG00000129933,0.032676343,0.50869441
ENSG00000089157,0.047746196,0.508882411
ENSG00000155090,0.030953651,0.508809386
ENSG00000186409,0.018604503,0.509109711
ENSG00000136319,0.028812725,0.509301962
ENSG00000140443,0.012823481,0.509238872
ENSG00000008853,-0.031803353,0.509872057
ENSG00000009830,0.014882981,0.509904148
ENSG00000116747,-0.032076835,0.510305539
ENSG00000120949,-0.013683676,0.509889875
ENSG00000123500,0.016165568,0.510401558
ENSG00000127463,0.026406239,0.510446327
ENSG00000169100,-0.037901933,0.510561425
ENSG00000178038,0.013727803,0.510043958
ENSG00000178425,-0.029307666,0.509960862
ENSG00000182405,0.018351959,0.510646945
ENSG00000183621,-0.012735648,0.50953077
ENSG00000185513,0.026379045,0.510360615
ENSG00000196209,-0.01247844,0.51069981
ENSG00000198918,-0.02903559,0.510094718
ENSG00000213722,-0.029125313,0.510631625
ENSG00000276775,0.013975988,0.51057619
ENSG00000002587,0.021539912,0.511093717
ENSG00000099246,0.035368393,0.511711545
ENSG00000104880,0.031567349,0.510903438
ENSG00000104921,-0.028313124,0.511822604
ENSG00000118507,-0.018359501,0.512122455
ENSG00000131171,0.038368319,0.512280987
ENSG00000136152,0.025587372,0.512009062
ENSG00000136603,0.020989689,0.511135758
ENSG00000141506,0.035717009,0.512099164
ENSG00000145723,-0.014448769,0.511535905
ENSG00000146067,-0.023924744,0.511484204
ENSG00000147050,0.027332275,0.512212435
ENSG00000150627,-0.011959035,0.511751005
ENSG00000164741,-0.011861791,0.51136114
ENSG00000166501,0.039967528,0.511178985
ENSG00000169032,-0.020358285,0.511736169
ENSG00000211592,-0.036401432,0.511375467
ENSG00000225921,-0.021030453,0.511936036
ENSG00000275063,0.013788626,0.512115485
ENSG00000111880,0.037065216,0.512628542
ENSG00000136044,0.022593677,0.512696576
ENSG00000275023,-0.035993058,0.512552746
ENSG00000025772,0.032281341,0.512952512
ENSG00000197599,-0.009994147,0.512882402
ENSG00000197766,-0.019555994,0.512809802
ENSG00000067704,0.026722943,0.513393006
ENSG00000169764,-0.032440529,0.513344631
ENSG00000187688,-0.034363155,0.513234335
ENSG00000104064,0.02628987,0.513854943
ENSG00000143252,-0.036561374,0.513804398
ENSG00000132669,-0.015457768,0.51409622
ENSG00000125485,0.02257732,0.514502041
ENSG00000101558,-0.03780117,0.514790507
ENSG00000048471,0.030069787,0.515036971
ENSG00000065526,0.030932028,0.515222604
ENSG00000105401,-0.034427538,0.515446843
ENSG00000166233,0.024595391,0.515362079
ENSG00000169442,-0.038875936,0.515452673
ENSG00000174227,0.034664541,0.515327658
ENSG00000174891,-0.02893151,0.515553152
ENSG00000156787,-0.016223598,0.515711554
ENSG00000176974,0.026333752,0.515798138
ENSG00000088256,0.013508398,0.516151313
ENSG00000178585,0.016642617,0.516301244
ENSG00000171097,-0.027202735,0.516604061
ENSG00000187531,0.024856891,0.516668944
ENSG00000214113,-0.029242197,0.516544306
ENSG00000160888,-0.015824921,0.516858716
ENSG00000011275,0.033133285,0.5174416
ENSG00000101654,0.032425693,0.517447105
ENSG00000108468,-0.023624394,0.51718923
ENSG00000138376,-0.023829217,0.517271393
ENSG00000167562,-0.020855082,0.517353787
ENSG00000186635,-0.032956661,0.517212706
ENSG00000115268,-0.027347434,0.517542004
ENSG00000106028,-0.037566083,0.517856319
ENSG00000162437,0.019410544,0.517777082
ENSG00000167723,-0.011777866,0.517741033
ENSG00000185800,-0.019029657,0.518119871
ENSG00000010165,-0.021007575,0.518416357
ENSG00000111276,0.028105655,0.518408265
ENSG00000112130,0.025494356,0.518472256
ENSG00000170889,-0.03001721,0.518334173
ENSG00000100410,0.022782395,0.520485013
ENSG00000100714,-0.028887217,0.520045771
ENSG00000104419,-0.023169424,0.519358366
ENSG00000104691,0.020258894,0.520355268
ENSG00000104885,0.020611872,0.519756834
ENSG00000110693,-0.012960075,0.519217962
ENSG00000111540,0.035219203,0.520246394
ENSG00000114331,-0.035897368,0.519346831
ENSG00000116754,0.037434925,0.519272787
ENSG00000133731,-0.020997303,0.519487345
ENSG00000134056,-0.023211244,0.520074063
ENSG00000134970,-0.027199043,0.519139634
ENSG00000143457,0.019738543,0.519920861
ENSG00000149541,-0.024423184,0.519186641
ENSG00000153130,-0.027165727,0.519885369
ENSG00000167065,0.023167369,0.520451543
ENSG00000173930,-0.012745422,0.519447316
ENSG00000182944,0.038497936,0.519205063
ENSG00000184867,0.021419316,0.520274512
ENSG00000187391,-0.017785536,0.519677222
ENSG00000188243,-0.027668332,0.52049465
ENSG00000205531,0.034544294,0.51979181
ENSG00000064607,-0.029309947,0.520966589
ENSG00000102078,0.023735253,0.521288792
ENSG00000121897,-0.028796233,0.520736933
ENSG00000122122,-0.038112919,0.521150495
ENSG00000157110,0.022916174,0.521251893
ENSG00000162929,-0.012715704,0.521027278
ENSG00000173992,-0.030109429,0.521120138
ENSG00000182141,0.021796832,0.52139369
ENSG00000197943,0.028928997,0.521410802
ENSG00000198498,0.024490293,0.520939139
ENSG00000239264,0.02143845,0.520942933
ENSG00000150907,0.028393162,0.521641339
ENSG00000175899,-0.014619601,0.521667428
ENSG00000070761,0.024576392,0.522057288
ENSG00000083838,0.025655187,0.522103149
ENSG00000103994,-0.030533287,0.522175157
ENSG00000138002,0.018816205,0.522130245
ENSG00000163626,-0.017290469,0.522231208
ENSG00000166971,-0.028020566,0.521978393
ENSG00000187051,-0.032067229,0.521962178
ENSG00000100503,0.028990376,0.523872217
ENSG00000100897,-0.036629441,0.522476834
ENSG00000104852,-0.021527756,0.523064881
ENSG00000105127,-0.030947774,0.523427392
ENSG00000105486,0.031846147,0.523507435
ENSG00000108654,0.03757301,0.523899451
ENSG00000122490,-0.021040687,0.523543476
ENSG00000128908,-0.024553718,0.523879773
ENSG00000129167,-0.013751336,0.523253471
ENSG00000130150,0.020418539,0.523750605
ENSG00000132002,-0.035050309,0.52382885
ENSG00000140548,0.018445465,0.523862657
ENSG00000145741,0.03527443,0.522762162
ENSG00000150337,-0.014212881,0.52268689
ENSG00000165476,-0.023523047,0.522869702
ENSG00000196850,0.026992961,0.522912463
ENSG00000197045,0.028476692,0.523141519
ENSG00000198042,-0.020633304,0.522688637
ENSG00000204147,0.01743495,0.523330662
ENSG00000072071,-0.009986663,0.524348854
ENSG00000106628,0.03298217,0.524407769
ENSG00000121680,-0.030389725,0.524121703
ENSG00000166012,0.031604217,0.524299369
ENSG00000171840,-0.016593336,0.52424051
ENSG00000239819,-0.011650701,0.524399895
ENSG00000066557,0.023156098,0.525126282
ENSG00000076513,-0.035028634,0.525226747
ENSG00000110200,-0.026282853,0.524669325
ENSG00000114316,-0.035195401,0.524760255
ENSG00000115425,-0.024706254,0.52458879
ENSG00000141560,-0.031741449,0.524853194
ENSG00000163684,0.019693225,0.524982052
ENSG00000169379,-0.014567256,0.525186091
ENSG00000170881,-0.028128902,0.524728487
ENSG00000276023,0.014693924,0.525145876
ENSG00000176142,-0.022428913,0.525632968
ENSG00000010404,0.029221946,0.525888603
ENSG00000023608,0.022196122,0.525798411
ENSG00000181896,0.023123445,0.525909399
ENSG00000127920,0.019561902,0.526065048
ENSG00000162813,0.020916612,0.526071094
ENSG00000109618,0.025683618,0.526302287
ENSG00000131653,0.02547382,0.526447649
ENSG00000131400,0.015405239,0.526698514
ENSG00000158417,-0.033432241,0.526795345
ENSG00000196505,0.022559261,0.526706001
ENSG00000248483,0.028636235,0.526738066
ENSG00000107140,-0.022820564,0.527171181
ENSG00000110218,0.012019482,0.527167974
ENSG00000244165,0.014072688,0.526934343
ENSG00000282122,-0.00759623,0.527089291
ENSG00000136098,-0.017719666,0.5275655
ENSG00000137269,-0.014414819,0.527544473
ENSG00000168118,-0.016135485,0.527540095
ENSG00000185261,0.014480887,0.527413782
ENSG00000091073,0.025541038,0.528146721
ENSG00000148343,-0.024994399,0.528138525
ENSG00000154822,0.027232515,0.527836824
ENSG00000187522,-0.023440067,0.528034964
ENSG00000256463,-0.013630744,0.528031517
ENSG00000275302,-0.013725608,0.527978607
ENSG00000083814,0.026234882,0.528960647
ENSG00000089012,0.015437404,0.528824708
ENSG00000130255,-0.027167825,0.529145672
ENSG00000135828,-0.027420762,0.529041295
ENSG00000147234,-0.009952417,0.528846419
ENSG00000174173,-0.029795171,0.528733075
ENSG00000187514,-0.029928044,0.52911151
ENSG00000280433,-0.018677952,0.528789233
ENSG00000085721,0.02833864,0.529240061
ENSG00000166347,-0.022401884,0.529340355
ENSG00000119321,0.02940871,0.529884555
ENSG00000147872,-0.029651558,0.529888409
ENSG00000042088,0.029498842,0.530000893
ENSG00000100601,-0.021783134,0.530227233
ENSG00000149262,0.027083163,0.530257073
ENSG00000162825,0.015464656,0.530338469
ENSG00000143167,0.016013602,0.530625305
ENSG00000109919,-0.029816502,0.531412279
ENSG00000118495,0.018689433,0.53110355
ENSG00000123444,0.027059549,0.531335159
ENSG00000141873,0.020687466,0.531243958
ENSG00000152229,-0.01654661,0.53131853
ENSG00000159496,0.011629686,0.531288637
ENSG00000128951,-0.022373595,0.531712056
ENSG00000101557,0.0307914,0.532187322
ENSG00000105607,-0.025222958,0.532255505
ENSG00000106615,0.026618245,0.532131613
ENSG00000143545,0.012287105,0.532179217
ENSG00000143761,-0.03765234,0.53216108
ENSG00000176022,0.01555829,0.532341832
ENSG00000100554,-0.024458601,0.532547994
ENSG00000100417,-0.032037194,0.532663477
ENSG00000183520,-0.023300758,0.532954679
ENSG00000138085,-0.03151832,0.533068653
ENSG00000105202,-0.030483319,0.533425742
ENSG00000011638,-0.02317958,0.533719496
ENSG00000054282,0.031587374,0.533952632
ENSG00000105810,-0.019333694,0.534177862
ENSG00000112877,-0.015117906,0.534042399
ENSG00000144451,-0.02121893,0.533790386
ENSG00000153774,-0.032038887,0.534393511
ENSG00000167775,-0.020120672,0.53432268
ENSG00000169826,-0.026548316,0.534306684
ENSG00000172878,-0.02060438,0.533942964
ENSG00000196405,-0.036102076,0.534326878
ENSG00000231887,0.024534813,0.533864788
ENSG00000127311,-0.02319635,0.534983863
ENSG00000128340,-0.036922842,0.534945632
ENSG00000154451,0.023428363,0.534921079
ENSG00000164338,0.026525832,0.534987602
ENSG00000164885,-0.019982257,0.534783987
ENSG00000010017,0.017857783,0.535328379
ENSG00000070610,-0.033201187,0.535148278
ENSG00000166340,0.03311476,0.535240091
ENSG00000284691,-0.026647054,0.535386922
ENSG00000110274,0.021506037,0.535785137
ENSG00000112167,-0.022370898,0.535777406
ENSG00000104689,0.017288767,0.535875557
ENSG00000099331,-0.030464432,0.536246091
ENSG00000178691,-0.025555113,0.53627978
ENSG00000092010,-0.029721163,0.536654115
ENSG00000185973,0.028364454,0.53666781
ENSG00000100351,0.021833974,0.536787368
ENSG00000116133,0.014252903,0.537402313
ENSG00000146731,-0.02786038,0.537378386
ENSG00000168802,0.03129863,0.537234206
ENSG00000179262,-0.032464279,0.537226516
ENSG00000183801,0.016645593,0.537284636
ENSG00000237190,-0.024230965,0.537548292
ENSG00000150977,-0.02761266,0.537685986
ENSG00000170917,0.010493434,0.53775635
ENSG00000187838,-0.03225178,0.537875737
ENSG00000198440,0.014892629,0.537928407
ENSG00000088812,0.021665854,0.538147369
ENSG00000125434,0.018989332,0.538339418
ENSG00000157538,-0.03005181,0.538083813
ENSG00000180263,-0.01405997,0.538361306
ENSG00000198931,-0.027847565,0.538285341
ENSG00000121892,0.03067753,0.538554049
ENSG00000005486,-0.029790833,0.540157099
ENSG00000009307,-0.029170792,0.541485974
ENSG00000064601,-0.032036667,0.542281142
ENSG00000065613,-0.025058248,0.543273798
ENSG00000069849,-0.027869435,0.541270877
ENSG00000075856,0.029835158,0.541411752
ENSG00000078369,-0.032998638,0.543272496
ENSG00000078687,-0.026457365,0.542756507
ENSG00000086015,0.012372947,0.543456368
ENSG00000087087,-0.026728702,0.540659556
ENSG00000091640,0.027302318,0.543251084
ENSG00000099917,0.026333202,0.54334281
ENSG00000104980,0.022785529,0.539395753
ENSG00000105321,0.014619603,0.539241085
ENSG00000108846,-0.014625441,0.539495783
ENSG00000109270,-0.025844569,0.54279878
ENSG00000110700,-0.027792095,0.539549071
ENSG00000111266,0.018223818,0.54147706
ENSG00000112320,-0.01419364,0.540272974
ENSG00000113369,0.027405299,0.541190198
